openalex_snapshot_date,peeringdb_rec_snapshot_date,period,iso_i,iso_j,association_strength,log1p_association_strength,knowledge_edge_present,inverse_ubiquity_weighted_shared_asns,shared_asn_count,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,contiguous_border,common_official_language,member_asn_geometric_mean,gdp_geometric_mean,log_member_asn_geometric_mean
2026-07-14,2026-07-15,current_2021_2025,TD,NG,1.0532303624524313,0.7194143394635745,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,916.8265991210938,1,0,37.107950630558946,79020120285.14633,3.6138312493643276
2026-07-14,2026-07-15,current_2021_2025,TD,RW,0.0,0.0,0,0.06451612903225806,2,1,1,ECCAS,1,1,ECCAS,0,2289.973388671875,0,1,11.61895003862225,18749829705.57427,2.452637389219215
2026-07-14,2026-07-15,current_2021_2025,TD,SN,3.031450339239338,1.3941261968826075,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3519.338623046875,0,1,6.708203932499369,28189275530.077576,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,TD,SL,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,3120.215576171875,0,0,6.708203932499369,12660040788.976707,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,TD,ZA,0.0,0.0,0,0.564516129032258,3,0,0,,0,0,,0,4455.14453125,0,0,75.59761901012492,95775041858.66049,4.325424788114455
2026-07-14,2026-07-15,current_2021_2025,TD,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,1932.724853515625,1,1,6.0,35942486543.72089,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,TD,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3072.681396484375,0,0,19.672315572906,43995868421.87091,2.979212346514891
2026-07-14,2026-07-15,current_2021_2025,TD,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,1639.3511962890625,0,1,9.0,15978451651.038568,2.1972245773362196
2026-07-14,2026-07-15,current_2021_2025,TD,TN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,2786.44091796875,0,1,6.0,35138994496.03164,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,TD,UG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2347.747314453125,0,0,15.0,36483030282.808266,2.70805020110221
2026-07-14,2026-07-15,current_2021_2025,TD,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3405.9345703125,0,0,10.392304845413264,24902436031.58599,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,TD,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,3776.86669921875,0,0,4.242640687119285,33162404655.71212,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,CG,CD,23.39935629377945,3.194556750548679,1,0.15542521994134897,3,1,1,ECCAS,1,1,ECCAS,0,10.47888469696045,1,1,16.431676725154983,38527931904.951935,2.7992109794991875
2026-07-14,2026-07-15,current_2021_2025,CG,CI,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,2589.82080078125,0,1,11.224972160321824,40335726509.55884,2.418140953475739
2026-07-14,2026-07-15,current_2021_2025,CG,DJ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3557.617431640625,0,1,13.416407864998739,8683925813.491457,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,CG,EG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4180.00439453125,0,0,18.49324200890693,77175601651.9419,2.9174053685313024
2026-07-14,2026-07-15,current_2021_2025,CG,ET,0.0,0.0,0,0,0,0,0,,0,0,,0,3006.925048828125,0,0,5.196152422706632,45392576471.89427,1.6479184330021646
2026-07-14,2026-07-15,current_2021_2025,CG,GA,15.273929820764534,2.789564429911999,1,0.15542521994134897,3,1,1,ECCAS,1,1,ECCAS,0,826.0968627929688,1,1,8.48528137423857,18692356398.768112,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,CG,GM,0.0,0.0,0,0,0,0,0,,0,0,,0,4035.773193359375,0,0,4.242640687119285,6503390796.823662,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,CG,GH,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,2036.5980224609375,0,0,18.734993995195193,43155290513.30181,2.9303931117329327
2026-07-14,2026-07-15,current_2021_2025,CG,GN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3758.280517578125,0,1,6.0,21499494057.66905,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,CG,KE,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,2423.321533203125,0,0,39.230090491866065,47082317807.153435,3.6694440669194397
2026-07-14,2026-07-15,current_2021_2025,CG,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,3076.123046875,0,0,5.196152422706632,6478141022.718488,1.6479184330021646
2026-07-14,2026-07-15,current_2021_2025,CG,MG,12.257183391274202,2.5845395482636264,1,0.06451612903225806,2,0,0,,0,0,,0,3865.59326171875,0,1,6.708203932499369,17886919669.35817,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,CG,MW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2309.265625,0,0,10.392304845413264,15597014930.091927,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,CG,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3182.654296875,0,1,6.708203932499369,22143319397.639282,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,CG,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4907.54248046875,0,1,13.74772708486752,16232048561.90485,2.6208735075298213
2026-07-14,2026-07-15,current_2021_2025,CG,MA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4849.54736328125,0,1,7.3484692283495345,54533568702.32461,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,CG,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3045.33203125,0,0,12.727922061357855,19085532143.049503,2.543798167616192
2026-07-14,2026-07-15,current_2021_2025,CG,NA,18.250385894409092,2.957531106995676,1,0.06451612903225806,2,0,0,,0,0,,0,2050.369873046875,0,0,7.3484692283495345,15681504784.17477,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,CG,NG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1740.38330078125,0,0,37.107950630558946,68861289260.34572,3.6138312493643276
2026-07-14,2026-07-15,current_2021_2025,CG,RW,0.0,0.0,0,0.15542521994134897,3,1,1,ECCAS,1,1,ECCAS,0,1668.180908203125,0,1,11.61895003862225,16339350563.864834,2.452637389219215
2026-07-14,2026-07-15,current_2021_2025,CG,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4172.23095703125,0,1,6.708203932499369,24565260712.22827,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,CG,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,3467.84814453125,0,0,6.708203932499369,11032465246.466766,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,CG,ZA,0.0,0.0,0,1.155425219941349,4,0,0,,0,0,,0,2765.0400390625,0,0,75.59761901012492,83462197191.70258,4.325424788114455
2026-07-14,2026-07-15,current_2021_2025,CG,SD,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2912.331787109375,0,0,6.0,31321718490.075375,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,CG,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2282.962646484375,0,0,19.672315572906,38339757149.522446,2.979212346514891
2026-07-14,2026-07-15,current_2021_2025,CG,TG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1928.791259765625,0,1,9.0,13924261024.966345,2.1972245773362196
2026-07-14,2026-07-15,current_2021_2025,CG,TN,1.4464714516859314,0.8946467626358066,1,0.06451612903225806,2,0,0,,0,0,,0,4600.2890625,0,1,6.0,30621523424.379967,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,CG,UG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1995.224365234375,0,0,15.0,31792769896.234287,2.70805020110221
2026-07-14,2026-07-15,current_2021_2025,CG,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,1896.9459228515625,0,0,10.392304845413264,21700977481.056026,2.34106561356211
2026-07-14,2026-07-15,current_2021_2025,CG,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,2293.529296875,0,0,4.242640687119285,28899044083.01546,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,CD,CI,1.3634910572432266,0.8601397875516863,1,0.15542521994134897,3,0,0,,0,0,,0,2599.853271484375,0,1,20.493901531919196,95301835153.78764,3.020127355638707
2026-07-14,2026-07-15,current_2021_2025,CD,DJ,0.0,0.0,0,0.37403993855606754,4,1,1,COMESA,1,1,COMESA,0,3554.926513671875,0,1,24.49489742783178,20517643736.228714,3.198464827608073
2026-07-14,2026-07-15,current_2021_2025,CD,EG,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,4183.94189453125,0,0,33.76388603226827,182343969056.4332,3.519391770694271
2026-07-14,2026-07-15,current_2021_2025,CD,ET,0.0,0.0,0,0,0,1,1,COMESA,1,1,COMESA,0,3004.154541015625,0,0,9.486832980505138,107249731552.62209,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,CD,GA,0.0,0.0,0,0.15542521994134897,3,1,1,ECCAS,1,1,ECCAS,0,836.50390625,0,1,15.491933384829668,44164715062.937645,2.7403194616709956
2026-07-14,2026-07-15,current_2021_2025,CD,GM,0.0,0.0,0,0,0,0,0,,0,0,,0,4045.87841796875,0,0,7.745966692414834,15365660452.717283,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,CD,GH,0.0,0.0,0,0.4093934739096029,5,0,0,,0,0,,0,2046.8140869140625,0,0,34.20526275297414,101963661954.56654,3.532379513895901
2026-07-14,2026-07-15,current_2021_2025,CD,GN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3768.069091796875,0,1,10.954451150103322,50797181949.56153,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,CD,KE,0.0,0.0,0,0.7299062944224235,8,1,2,COMESA|EAC,1,1,COMESA,1,2416.919677734375,0,0,71.62401831787993,111242109132.5139,4.271430469082407
2026-07-14,2026-07-15,current_2021_2025,CD,LS,0.0,0.0,0,0,0,1,1,SADC,1,1,SADC,0,3066.36962890625,0,0,9.486832980505138,15306002426.999773,2.2499048351651325
2026-07-14,2026-07-15,current_2021_2025,CD,MG,0.0,0.0,0,0.21836228287841192,4,1,2,COMESA|SADC,1,2,COMESA|SADC,0,3855.60302734375,0,1,12.24744871391589,42261697439.22281,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,CD,MW,0.0,0.0,0,0.23118279569892472,3,1,2,COMESA|SADC,1,2,COMESA|SADC,0,2299.18896484375,0,0,18.973665961010276,36851304646.92461,2.943052015725078
2026-07-14,2026-07-15,current_2021_2025,CD,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3193.016845703125,0,1,12.24744871391589,52318357882.84078,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,CD,MU,0.0,0.0,0,0.21836228287841192,4,1,2,COMESA|SADC,1,2,COMESA|SADC,0,4897.71044921875,0,1,25.099800796022265,38351708277.48284,3.2228599096927892
2026-07-14,2026-07-15,current_2021_2025,CD,MA,1.398600501635358,0.8748854429521906,1,0.06451612903225806,2,0,0,,0,0,,0,4859.51171875,0,1,13.416407864998739,128847293071.19492,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,CD,MZ,0.0,0.0,0,0.37403993855606754,4,1,1,SADC,1,1,SADC,0,3034.989501953125,0,0,23.2379000772445,45093677380.22957,3.14578456977916
2026-07-14,2026-07-15,current_2021_2025,CD,NA,6.801082142956739,2.054262460349064,1,0.23118279569892472,3,1,1,SADC,1,1,SADC,0,2042.289306640625,0,0,13.416407864998739,37050930111.562325,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,CD,NG,0.6776817345538431,0.517412920540485,1,2.7299062944224235,10,0,0,,0,0,,0,1750.5523681640625,0,0,67.74953874381728,162699616579.64774,4.215817651527296
2026-07-14,2026-07-15,current_2021_2025,CD,RW,0.8982144019606801,0.6409136558526203,1,0.3092713737875028,5,1,3,COMESA|EAC|ECCAS,1,2,COMESA|ECCAS,1,1661.9625244140625,1,1,21.213203435596427,38605232351.23514,3.0546237913821828
2026-07-14,2026-07-15,current_2021_2025,CD,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4182.388671875,0,1,12.24744871391589,58040715501.97052,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,CD,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,3477.636474609375,0,0,12.24744871391589,26066573612.093014,2.5053176470481278
2026-07-14,2026-07-15,current_2021_2025,CD,ZA,2.238922486256519,1.175240708521702,1,0.8965729610890901,9,1,1,SADC,1,1,SADC,0,2754.97412109375,0,0,138.02173741842262,197197404054.4821,4.927411190277423
2026-07-14,2026-07-15,current_2021_2025,CD,SD,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,2913.183349609375,1,0,10.954451150103322,74004301163.81097,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,CD,TZ,0.0,0.0,0,0.49614006065618965,6,1,2,EAC|SADC,1,1,SADC,1,2274.80322265625,1,0,35.91656999213594,90585927957.29472,3.581198748677859
2026-07-14,2026-07-15,current_2021_2025,CD,TG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1939.160888671875,0,1,16.431676725154983,32899063526.850723,2.7992109794991875
2026-07-14,2026-07-15,current_2021_2025,CD,TN,0.0,0.0,0,0.21836228287841192,4,1,1,COMESA,1,1,COMESA,0,4608.455078125,0,1,10.954451150103322,72349939621.30632,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,CD,UG,0.2194979288838377,0.19843924034015936,1,0.42038248489861396,6,1,2,COMESA|EAC,1,1,COMESA,1,1989.9141845703125,1,0,27.386127875258307,75117261493.11302,3.310036603265178
2026-07-14,2026-07-15,current_2021_2025,CD,ZM,0.0,0.0,0,0.3850289495450786,5,1,2,COMESA|SADC,1,2,COMESA|SADC,0,1886.48095703125,1,0,18.973665961010276,51273229901.674065,2.943052015725078
2026-07-14,2026-07-15,current_2021_2025,CD,ZW,0.0,0.0,0,0.15384615384615385,2,1,2,COMESA|SADC,1,2,COMESA|SADC,0,2283.06103515625,0,0,7.745966692414834,68280211455.9385,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,CI,DJ,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5341.2421875,0,1,16.73320053068151,21480365683.960186,2.8173948015846246
2026-07-14,2026-07-15,current_2021_2025,CI,EG,1.3554542174295647,0.8567335825137785,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4608.0546875,0,0,23.065125189341593,190899851169.59848,3.1383217446708223
2026-07-14,2026-07-15,current_2021_2025,CI,ET,0.0,0.0,0,0,0,0,0,,0,0,,0,4866.34326171875,0,0,6.48074069840786,112282067223.39421,1.8688348091416842
2026-07-14,2026-07-15,current_2021_2025,CI,GA,0.0,0.0,0,0.4887585532746823,4,0,0,,0,0,,0,1781.95654296875,0,1,10.583005244258363,46236996902.55848,2.3592494356475475
2026-07-14,2026-07-15,current_2021_2025,CI,GM,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1448.08154296875,0,0,5.291502622129181,16086642781.360617,1.666102255087602
2026-07-14,2026-07-15,current_2021_2025,CI,GH,1.4154690946653266,0.8818935103394261,1,0.780425219941349,5,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,574.231201171875,1,0,23.366642891095847,106747966453.49907,3.1513094878724526
2026-07-14,2026-07-15,current_2021_2025,CI,GN,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1188.1949462890625,1,1,7.483314773547883,53180670159.730675,2.012675845367575
2026-07-14,2026-07-15,current_2021_2025,CI,KE,0.07623822297208907,0.07347183404914395,1,0.28042521994134895,4,0,0,,0,0,,0,4763.6376953125,0,0,48.92851929090027,116461773795.30893,3.890360443058959
2026-07-14,2026-07-15,current_2021_2025,CI,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,5335.91015625,0,0,6.48074069840786,16024185501.915195,1.8688348091416842
2026-07-14,2026-07-15,current_2021_2025,CI,MG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6455.2783203125,0,1,8.366600265340756,44244686528.81723,2.1242476210246797
2026-07-14,2026-07-15,current_2021_2025,CI,MW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4898.91796875,0,0,12.96148139681572,38580429113.7604,2.5619819897016294
2026-07-14,2026-07-15,current_2021_2025,CI,ML,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,715.0526123046875,1,1,8.366600265340756,54773222196.23872,2.1242476210246797
2026-07-14,2026-07-15,current_2021_2025,CI,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,7494.01123046875,0,1,17.146428199482248,40151234176.57685,2.8417898836693407
2026-07-14,2026-07-15,current_2021_2025,CI,MA,3.149187992615093,1.422912650667727,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3033.12646484375,0,1,9.16515138991168,134893022227.04335,2.2154083994216567
2026-07-14,2026-07-15,current_2021_2025,CI,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5481.470703125,0,0,15.874507866387544,47209547675.862686,2.7647145437557117
2026-07-14,2026-07-15,current_2021_2025,CI,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4079.442626953125,0,0,9.16515138991168,38789421337.00858,2.2154083994216567
2026-07-14,2026-07-15,current_2021_2025,CI,NG,0.1907395266532609,0.17457456507187577,1,3.780425219941349,8,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1396.9508056640625,0,0,46.281745861624536,170333753022.52533,3.834747625503847
2026-07-14,2026-07-15,current_2021_2025,CI,RW,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,4045.54833984375,0,1,14.491376746189438,40416654021.26744,2.6735537653587342
2026-07-14,2026-07-15,current_2021_2025,CI,SN,4.574952003163929,1.7182837080111724,1,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1588.7421875,0,1,8.366600265340756,60764082346.33781,2.1242476210246797
2026-07-14,2026-07-15,current_2021_2025,CI,SL,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,902.3551635742188,0,0,8.366600265340756,27289660572.81498,2.1242476210246797
2026-07-14,2026-07-15,current_2021_2025,CI,ZA,0.22832049444670943,0.20564778463637434,1,0.6137585532746823,5,0,0,,0,0,,0,5122.609375,0,0,94.28679653058533,206450234026.55646,4.546341164253975
2026-07-14,2026-07-15,current_2021_2025,CI,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4234.1953125,0,0,7.483314773547883,77476705981.48163,2.012675845367575
2026-07-14,2026-07-15,current_2021_2025,CI,TZ,0.0,0.0,0,0.18951612903225806,3,0,0,,0,0,,0,4779.45166015625,0,0,24.535688292770594,94836370265.44933,3.2001287226544104
2026-07-14,2026-07-15,current_2021_2025,CI,TG,12.985076536639749,2.637990799405465,1,0.15542521994134897,3,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,736.7677001953125,0,1,11.224972160321824,34442742271.07152,2.418140953475739
2026-07-14,2026-07-15,current_2021_2025,CI,TN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3692.1796875,0,1,7.483314773547883,75744719045.58739,2.012675845367575
2026-07-14,2026-07-15,current_2021_2025,CI,UG,0.0,0.0,0,0.28042521994134895,4,0,0,,0,0,,0,4264.8984375,0,0,18.708286933869708,78641888259.3538,2.92896657724173
2026-07-14,2026-07-15,current_2021_2025,CI,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4453.38134765625,0,0,12.96148139681572,53679055073.02467,2.5619819897016294
2026-07-14,2026-07-15,current_2021_2025,CI,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,4843.912109375,0,0,5.291502622129181,71484032470.157,1.666102255087602
2026-07-14,2026-07-15,current_2021_2025,DJ,EG,17.962995652887994,2.942489482916458,1,0.06451612903225806,2,1,2,CEN-SAD|COMESA,1,2,CEN-SAD|COMESA,0,2393.625,0,1,27.568097504180443,41099052597.217865,3.3166592166401885
2026-07-14,2026-07-15,current_2021_2025,DJ,ET,0.0,0.0,0,0,0,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,551.2850341796875,1,0,7.745966692414834,24173337790.812996,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,DJ,GA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3930.684326171875,0,1,12.649110640673518,9954417229.73056,2.5375869076169133
2026-07-14,2026-07-15,current_2021_2025,DJ,GM,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,6484.59375,0,0,6.324555320336759,3463312169.8791823,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,DJ,GH,0.0,0.0,0,0.4573732718894009,4,1,1,CEN-SAD,1,1,CEN-SAD,0,4818.58154296875,0,0,27.92848008753788,22981894752.870773,3.329646959841819
2026-07-14,2026-07-15,current_2021_2025,DJ,GN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,6434.07470703125,0,1,8.94427190999916,11449328779.770903,2.191013317336941
2026-07-14,2026-07-15,current_2021_2025,DJ,KE,0.0,0.0,0,2.5740399385560675,12,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1595.064208984375,0,0,58.48076606885378,25073191715.201057,4.068697915028325
2026-07-14,2026-07-15,current_2021_2025,DJ,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,4854.86572265625,0,0,7.745966692414834,3449865669.01876,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,DJ,MG,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,3424.349853515625,0,1,10.0,9525490395.378923,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,DJ,MW,0.0,0.0,0,0.23118279569892472,3,1,1,COMESA,1,1,COMESA,0,3026.184326171875,0,0,15.491933384829668,8306025780.821509,2.7403194616709956
2026-07-14,2026-07-15,current_2021_2025,DJ,ML,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5556.31640625,0,1,10.0,11792191173.383257,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,DJ,MU,0.0,0.0,0,0.2645161290322581,3,1,1,COMESA,1,1,COMESA,0,3869.179443359375,0,1,20.493901531919196,8644206242.991251,3.020127355638707
2026-07-14,2026-07-15,current_2021_2025,DJ,MA,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5634.92626953125,0,1,10.954451150103322,29041276782.251534,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,DJ,MZ,0.0,0.0,0,0.2073732718894009,3,0,0,,0,0,,0,4334.9501953125,0,0,18.973665961010276,10163798825.057125,2.943052015725078
2026-07-14,2026-07-15,current_2021_2025,DJ,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4746.8466796875,0,0,10.954451150103322,8351019961.398716,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,DJ,NG,0.0,0.0,0,2.740706605222734,13,1,1,CEN-SAD,1,1,CEN-SAD,0,3945.573486328125,0,0,55.31726674375732,36671353233.97859,4.013085097473213
2026-07-14,2026-07-15,current_2021_2025,DJ,RW,0.0,0.0,0,0.23118279569892472,3,1,1,COMESA,1,1,COMESA,0,2089.034423828125,0,1,17.320508075688775,8701348792.293673,2.8518912373281005
2026-07-14,2026-07-15,current_2021_2025,DJ,SN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,6558.9169921875,0,1,10.0,13081970473.382574,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,DJ,SL,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,6184.9970703125,0,0,10.0,5875222994.52144,2.302585092994046
2026-07-14,2026-07-15,current_2021_2025,DJ,ZA,0.0,0.0,0,3.740706605222734,14,0,0,,0,0,,0,4458.69677734375,0,0,112.69427669584645,44446912739.74464,4.7246786362233415
2026-07-14,2026-07-15,current_2021_2025,DJ,SD,0.0,0.0,0,1.064516129032258,3,1,3,CEN-SAD|COMESA|IGAD,1,3,CEN-SAD|COMESA|IGAD,0,1229.5413818359375,0,1,8.94427190999916,16680050794.608458,2.191013317336941
2026-07-14,2026-07-15,current_2021_2025,DJ,TZ,0.0,0.0,0,0.564516129032258,5,0,0,,0,0,,0,2141.21435546875,0,0,29.32575659723036,20417433255.12687,3.3784661946237766
2026-07-14,2026-07-15,current_2021_2025,DJ,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4631.71533203125,0,1,13.416407864998739,7415218333.164534,2.596478425445105
2026-07-14,2026-07-15,current_2021_2025,DJ,TN,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|COMESA,1,2,CEN-SAD|COMESA,0,4326.0390625,0,1,8.94427190999916,16307169298.159458,2.191013317336941
2026-07-14,2026-07-15,current_2021_2025,DJ,UG,0.0,0.0,0,0.23118279569892472,3,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1713.481201171875,0,0,22.360679774997898,16930904252.221008,3.1073040492110957
2026-07-14,2026-07-15,current_2021_2025,DJ,ZM,0.0,0.0,0,0.23118279569892472,3,1,1,COMESA,1,1,COMESA,0,3429.957275390625,0,0,15.491933384829668,11556626651.611214,2.7403194616709956
2026-07-14,2026-07-15,current_2021_2025,DJ,ZW,0.0,0.0,0,0,0,1,1,COMESA,1,1,COMESA,0,3535.463623046875,0,0,6.324555320336759,15389881093.946543,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,EG,ET,0.4551163624535872,0.3750858716205957,1,0,0,1,1,COMESA,1,1,COMESA,0,2466.89599609375,0,0,10.677078252031311,214832775867.7083,2.368099224197248
2026-07-14,2026-07-15,current_2021_2025,EG,GA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4030.416015625,0,0,17.435595774162696,88466686070.18361,2.858513850703111
2026-07-14,2026-07-15,current_2021_2025,EG,GM,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,5239.98681640625,0,0,8.717797887081348,30779074598.226498,2.1653666701431655
2026-07-14,2026-07-15,current_2021_2025,EG,GH,0.27646340452735035,0.24409328868472835,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4280.939453125,0,0,38.49675310984031,204244208523.62146,3.650573902928016
