openalex_snapshot_date,peeringdb_rec_snapshot_date,macro_reference_year,period,iso_i,iso_j,coauth_full,coauth_fractional,association_strength,log1p_association_strength,knowledge_edge_present,network_primary_defined,network_defined_excluding_ambiguous_ixps,shared_asn_count,inverse_ubiquity_weighted_shared_asns,asn_jaccard_similarity,asn_cosine_similarity,inverse_ubiquity_excluding_asns_ge_25pct,inverse_ubiquity_excluding_asns_ge_50pct,inverse_ubiquity_excluding_ambiguous_ixps,shared_asn_count_operational_only,shared_asn_count_zero_coded_55,inverse_ubiquity_zero_coded_55,member_asns_i,member_asns_j,member_asn_geometric_mean,log_member_asn_geometric_mean,log1p_member_asn_geometric_mean,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,log_distance_capital_km,distance_population_weighted_km,contiguous_border,common_official_language,gdp_current_usd_i,gdp_current_usd_j,gdp_geometric_mean,log_gdp_geometric_mean,population_i,population_j,population_geometric_mean,log_population_geometric_mean,h2_control_complete,h2_outcome_defined,h2_model_complete
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GN,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,4,0.0,,0.0,0,0,,0,0,,0,3577.288818359375,8.182360479180725,3348.4743296810148,0,1,287031225987.736,28346024753.2924,90200854967.2132,25.225304742542278,47435312.0,15099727.0,26763039.090503603,17.10253235518037,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,GW,0,0.0,,,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,3346.645751953125,8.115713855141687,3287.781397077179,0,0,287031225987.736,2527930272.92988,26936869258.51955,24.016761789539288,47435312.0,2249515.0,10329881.212951096,16.150551341799414,1,0,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,KE,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,171,0.0,,0.0,0,0,,0,0,,0,5494.1552734375,8.61144012862161,5436.076388658142,0,0,287031225987.736,135941278878.815,197533267929.549,26.009172852315192,47435312.0,57532493.0,52240518.33196925,17.771368965011273,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,LS,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,3,0.0,,0.0,0,0,,0,0,,0,7793.8486328125,8.961090064721162,7711.912407862091,0,0,287031225987.736,2573572920.05159,27178958596.88604,24.025708929883347,47435312.0,2363325.0,10587967.639372535,16.175228785975058,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,LR,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,3671.62890625,8.208390686244002,3594.2560264427184,0,0,287031225987.736,5245938900.0,38803972398.76035,24.38178845974637,47435312.0,5731206.0,16488224.426731704,16.618157012979186,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,LY,1,0.3333333333333333,0.4438543614426442,0.3673161776574512,1,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,1,1,AMU,1,1,AMU,0,1030.4549560546875,6.937755688608249,1262.3560129636764,1,1,287031225987.736,48098909613.6316,117498463798.78326,25.48969109639225,47435312.0,7458555.0,18809542.35206588,16.749874870947522,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MG,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,5,0.0,,0.0,0,0,,0,0,,0,7761.552734375,8.956937687796957,7703.733526631927,0,1,287031225987.736,19620352035.7899,75044344884.49977,25.04134504088103,47435312.0,32740678.0,39408936.49949889,17.489503163257687,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MW,1,0.16666666666666666,0.4453960859156625,0.3683833919038011,1,0,0,,,,,,,,,0,0.0,0,12,0.0,,0.0,0,0,,0,0,,0,6512.001953125,8.78140220760939,6496.673710314179,0,0,287031225987.736,14918276698.303,65437078559.011055,24.904354885197474,47435312.0,22216120.0,32462726.06589656,17.295603098837912,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ML,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,5,0.0,,0.0,0,0,,0,0,,0,2904.520263671875,7.974023514055479,2762.9062259355546,1,1,287031225987.736,30069148580.7688,92902016025.19432,25.254811183555436,47435312.0,25198821.0,34573312.48473527,17.35859262694105,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MR,9,7.0,7.144623430963852,2.097358007831614,1,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,1,1,AMU,1,1,AMU,0,2786.953125,7.932704208180117,2682.1061044843673,1,1,287031225987.736,11679910946.4371,57900769929.10732,24.78199651900357,47435312.0,5315065.0,15878342.689817473,16.58046664371583,1,1,1
